vorfallsdatum;vorfallsuhrzeit;Ortskürzel;geschwindigkeit;ueberschreitung;fahrzeugart;dienststelle;standort
70718;143651;K-;62;9;04a;K-04;7019
70718;143701;-1;59;6;04a;S-01;17
70718;143821;MO-;64;11;04a;S-01;17
70718;143900;E-;43;10;04a;S-01;60
70718;143949;K-;43;10;04a;S-01;60
70718;143952;K-;41;8;04a;S-01;60
70718;144040;K-;61;8;04a;S-01;14
70718;144418;LEV-;60;7;04a;K-04;7019
70718;144420;ME-;60;7;04a;K-04;7019
70718;144430;D-;41;8;04a;S-01;60
70718;144849;RE-;61;8;04a;K-04;7019
70718;144956;SU-;59;6;04a;S-01;17
70718;145002;K-;40;7;04a;S-01;60
70718;145048;D-;43;10;04a;S-01;60
70718;145057;K-;46;13;04a;S-01;61
70718;145247;K-;46;13;04a;S-01;36
70718;145343;EC-;59;6;04a;S-01;14
70718;145610;K-;42;9;04a;S-01;60
70718;145721;D-;68;15;04a;S-01;9
70718;145815;D-;59;6;04a;S-01;26
70718;145856;K-;50;17;04a;S-01;39
70718;150007;K-;41;8;04a;S-01;31
70718;150132;ME-;48;0;04a;K-04;7019
70718;150353;GL-;62;9;04a;S-01;29
70718;150431;BM-;81;8;04a;S-01;34
70718;150700;KS-;70;17;04a;K-04;7019
70718;150916;LEV-;39;6;04a;S-01;36
70718;151029;MH-;43;10;04a;S-01;60
70718;151045;K-;39;6;04a;S-01;32
70718;151157;LH-;62;9;04a;S-01;7
70718;151204;OS-;50;17;04a;S-01;60
70718;151306;BM-;61;8;04a;S-01;16
70718;151428;NE-;42;9;04a;S-01;39
70718;151505;MEI-;39;6;04a;S-01;61
70718;151542;K-;42;9;04a;S-01;60
70718;151635;FB-;63;10;04a;S-01;7
70718;151741;K-;42;9;04a;S-01;39
70718;151803;LIP-;63;10;04a;S-01;26
70718;151813;SU-;40;7;04a;S-01;39
70718;151917;MK-;48;15;04a;S-01;39
70718;152153;BM-;40;7;04a;S-01;31
70718;152333;BN-;39;6;04a;S-01;39
70718;152415;BM-;56;23;04a;S-01;61
70718;152416;D-;63;10;04a;S-01;16
70718;152520;LEV-;59;6;04a;K-04;7019
70718;152542;M-;44;11;04a;S-01;60
70718;152544;K-;41;8;04a;S-01;39
70718;152640;K-;42;9;04a;S-01;60
70718;152752;COE-;69;16;04a;S-01;7
70718;152827;K-;60;7;04a;S-01;26
70718;152931;K-;43;10;04a;S-01;31
70718;153020;NE-;42;9;04a;S-01;60
70718;153029;AC-;42;9;04a;S-01;31
70718;153110;BM-;43;10;04a;S-01;60
70718;153135;NR-;73;10;04a;S-01;973
70718;153239;EU-;66;13;04a;K-04;7019
70718;153412;K-;42;9;04a;S-01;39
70718;153517;MK-;60;7;04a;S-01;10
70718;153647;K-;40;7;04a;S-01;60
70718;153702;K-;50;17;04a;S-01;61
70718;153704;GM-;40;7;04a;S-01;39
70718;153740;SI-;42;9;04a;S-01;60
70718;153751;OE-;69;16;04a;S-01;7
70718;153930;D-;40;7;04a;S-01;60
70718;154121;BM-;40;7;04a;S-01;60
70718;154213;K-;50;17;04a;S-01;39
70718;154435;K-;60;7;04a;S-01;16
70718;154655;K-;39;6;04a;S-01;31
70718;154718;W-;60;7;04a;K-04;7019
70718;154804;GER-;63;10;04a;S-01;7
70718;154904;M-;70;17;04a;S-01;10
70718;155205;K-;60;7;04a;S-01;7
70718;155343;K-;62;9;04a;S-01;7
70718;155419;K-;39;6;04a;S-01;60
70718;155420;K-;39;6;04a;S-01;60
70718;155501;D-;46;13;04a;S-01;60
70718;155610;-37;59;6;04a;S-01;7
70718;155716;D-;43;10;04a;S-01;61
70718;155844;NE-;60;7;04a;S-01;10
70718;160009;JRS-;59;6;04a;K-04;7019
70718;160323;K-;69;16;04a;S-01;9
70718;160403;K-;59;6;04a;S-01;7
70718;160417;NE-;42;9;04a;S-01;61
70718;160723;KR-;67;14;04a;S-01;17
70718;160801;SZ-;62;9;04a;S-01;7
70718;160811;LEV-;45;12;04a;S-01;36
70718;160834;K-;64;11;04a;S-01;17
70718;160905;SU-;60;7;04a;S-01;7
70718;160914;K-;39;6;04a;S-01;36
70718;160918;E-;59;6;04a;K-04;7019
70718;161028;WL-;39;6;06c;S-01;39
70718;161112;K-;63;10;06a;S-01;7
70718;161255;DN-;61;8;04a;S-01;17
70718;161508;ME-;45;12;04a;S-01;60
70718;161719;K-;47;14;04a;S-01;39
70718;161801;SN-;41;8;04a;S-01;60
70718;161857;BM-;60;7;04a;S-01;16
70718;162014;BM-;62;9;04a;S-01;17
70718;162141;KLE-;40;7;04a;S-01;60
70718;162224;GM-;59;6;04a;S-01;7
70718;162235;K-;39;6;04a;S-01;60
70718;162730;K-;65;12;04a;S-01;16
70718;163025;-1;59;6;04a;S-01;16
70718;163118;GL-;66;13;04a;K-04;7019
70718;163339;K-;40;7;04a;S-01;61
70718;163543;K-;53;20;04a;S-01;61
70718;163937;W-;60;7;04a;S-01;10
70718;164100;K-;62;9;04a;S-01;7
70718;164102;K-;59;6;04a;S-01;7
70718;164233;KR-;60;7;04a;S-01;29
70718;164241;GM-;61;8;04a;S-01;17
70718;164249;K-;43;10;04a;S-01;60
70718;164321;K-;59;6;04a;S-01;16
70718;164436;WI-;63;10;04a;S-01;17
70718;164511;K-;62;9;04a;S-01;7
70718;164533;EU-;41;8;04a;S-01;60
70718;164629;K-;41;8;04a;S-01;61
70718;164630;BM-;61;8;04a;S-01;26
70718;164731;ME-;45;12;04a;S-01;39
70718;164740;K-;48;15;04a;S-01;60
70718;164921;K-;61;8;04a;S-01;16
70718;165000;K-;53;20;04a;S-01;60
70718;165019;HSK-;59;6;04a;S-01;17
70718;165101;K-;48;15;04a;S-01;60
70718;165128;GL-;41;8;04a;S-01;39
70718;165358;K-;59;6;04a;S-01;16
70718;165629;WI-;49;16;04a;S-01;60
70718;165857;K-;60;7;04a;S-01;26
70718;165909;-1;45;12;04a;S-01;60
70718;170027;BM-;39;6;04a;S-01;60
70718;170035;F-;47;14;04a;S-01;60
70718;170037;M-;49;16;04a;S-01;36
70718;170130;DN-;39;6;04a;S-01;31
70718;170228;KS-;62;9;04a;S-01;7
70718;170326;BM-;62;9;04a;S-01;16
70718;170355;SU-;45;12;04a;S-01;32
70718;170425;GL-;46;13;04a;S-01;31
70718;170627;TR-;39;6;04a;S-01;39
70718;170906;BM-;69;16;04a;S-01;35
70718;170920;EN-;40;7;04a;S-01;60
70718;170921;BH-;41;8;04a;S-01;60
70718;170952;K-;40;7;04a;S-01;60
70718;171023;BM-;61;8;04a;S-01;16
70718;171300;K-;39;6;04a;S-01;60
70718;171414;K-;41;8;04a;S-01;61
70718;171503;K-;60;7;04a;S-01;9
70718;171555;SU-;64;11;04a;S-01;16
70718;171650;D-;70;7;04a;S-01;982
70718;171758;SG-;60;7;04a;S-01;26
70718;171830;H-;40;7;04a;S-01;60
70718;171833;ME-;39;6;04a;S-01;60
70718;172108;K-;39;6;04a;S-01;31
70718;172144;EL-;59;6;04a;S-01;17
70718;172153;LEV-;40;7;04a;S-01;36
70718;172303;BM-;41;8;04a;S-01;60
70718;172422;GM-;42;9;04a;S-01;39
70718;172520;FR-;59;6;04a;S-01;35
70718;172528;K-;59;6;04a;S-01;7
70718;172741;EL-;39;6;04a;S-01;60
70718;172834;K-;41;8;04a;S-01;60
70718;172931;HS-;39;6;04a;S-01;60
70718;173022;K-;52;19;04a;S-01;39
70718;173254;K-;65;12;04a;S-01;10
70718;173301;K-;63;10;04a;S-01;14
70718;173335;K-;61;8;04a;S-01;9
70718;173450;K-;41;8;04a;S-01;31
70718;173525;K-;45;12;04a;S-01;36
70718;173612;D-;59;6;04a;S-01;17
70718;173655;VIE-;60;7;04a;S-01;7
70718;173721;K-;59;6;04a;S-01;26
70718;173725;BM-;64;11;04a;S-01;10
70718;173822;K-;48;15;04a;S-01;36
70718;173914;DN-;41;8;04a;S-01;36
70718;174225;H-;46;13;04a;S-01;60
70718;174230;GM-;61;8;04a;K-04;7019
70718;174323;K-;59;6;04a;S-01;16
70718;174623;K-;43;10;04a;S-01;39
70718;174649;K-;43;10;04a;S-01;60
70718;174700;BM-;40;7;04a;S-01;61
70718;174708;K-;59;6;04a;S-01;7
70718;174816;SU-;83;10;04a;S-01;34
70718;174819;K-;69;16;04a;K-04;7019
70718;175006;K-;61;8;04a;K-04;7019
70718;175259;M-;48;15;04a;S-01;39
70718;175307;GM-;53;20;04a;S-01;36
70718;175320;HH-;45;12;04a;S-01;60
70718;175609;-1;59;6;04a;S-01;17
70718;175814;BM-;41;8;04a;S-01;39
70718;180001;BM-;67;14;04a;S-01;10
70718;180045;BM-;71;18;04a;S-01;16
70718;180052;BM-;39;6;04a;S-01;60
70718;180222;WIT-;59;6;04a;S-01;14
70718;180230;DA-;39;6;04a;S-01;60
70718;180257;K-;78;25;04a;K-04;7019
70718;180339;DN-;69;16;04a;S-01;7
70718;180518;K-;43;10;04a;S-01;61
70718;180545;DO-;60;7;04a;S-01;14
70718;180815;MZG-;44;11;04a;S-01;60
70718;180826;NR-;72;9;04a;S-01;972
70718;181020;K-;39;0;04a;K-04;7019
70718;181202;NE-;69;6;04a;S-01;982
70718;181205;HSK-;64;11;04a;K-04;7019
70718;181252;NM-;45;12;04a;S-01;61
70718;181300;GL-;60;7;04a;S-01;9
70718;181600;MG-;76;43;04a;S-01;60
70718;181611;MON-;40;7;04a;S-01;60
70718;181811;GM-;45;12;04a;S-01;39
70718;181835;NE-;64;11;04a;S-01;9
70718;181954;K-;62;9;04a;S-01;7
70718;182013;LEV-;48;15;04a;S-01;61
70718;182050;M-;41;8;04a;S-01;60
70718;182140;K-;52;19;04a;S-01;60
70718;182223;K-;80;7;04a;S-01;34
70718;182305;DU-;59;6;04a;S-01;14
70718;182431;KK-;39;6;04a;S-01;60
70718;182649;SU-;66;13;04a;K-04;7019
70718;182709;B-;46;13;04a;S-01;60
70718;182718;K-;39;6;04a;S-01;39
70718;182734;K-;60;7;04a;S-01;16
70718;183001;LEV-;40;7;04a;S-01;60
70718;183047;BM-;48;15;04a;S-01;60
70718;183050;MS-;72;9;04a;S-01;982
70718;183146;B-;59;6;04a;S-01;9
70718;183156;K-;41;8;04a;S-01;39
70718;183203;ESW-;79;16;04a;S-01;972
70718;183241;K-;39;6;04a;S-01;60
70718;183242;OE-;39;6;04a;S-01;39
70718;183340;B-;41;8;04a;S-01;60
70718;183558;K-;64;11;04a;K-04;7019
70718;183742;SE-;49;16;04a;S-01;60
70718;183747;KO-;59;6;04a;S-01;17
70718;183811;BM-;48;15;04a;S-01;60
70718;183825;K-;51;18;04a;S-01;36
70718;183836;KR-;62;9;04a;S-01;26
70718;183901;ME-;40;7;04a;S-01;36
70718;183937;K-;62;9;04a;K-04;7019
70718;184033;B-;69;16;04a;S-01;17
70718;184058;D-;68;15;04a;S-01;7
70718;184219;-1;60;7;04a;S-01;16
70718;184239;GL-;61;8;04a;S-01;9
70718;184529;K-;39;6;04a;S-01;39
70718;184542;BN-;59;6;04a;S-01;16
70718;184627;RV-;45;12;04a;S-01;39
70718;184630;EU-;62;9;04a;S-01;35
70718;184911;BM-;39;6;04a;S-01;60
70718;185059;ME-;48;15;04a;S-01;60
70718;185442;M-;59;6;04a;S-01;17
70718;185606;K-;62;9;04a;K-04;7019
70718;185819;K-;42;9;04a;S-01;60
70718;185949;K-;61;8;04a;K-04;7019
70718;185958;VIE-;62;9;04a;S-01;7
70718;190010;K-;40;7;04a;S-01;60
70718;190220;MY-;59;6;04a;S-01;35
70718;190326;K-;59;6;04a;S-01;17
70718;190401;ES-;67;14;04a;S-01;17
70718;190727;H-;45;12;04a;S-01;60
70718;190739;BI-;39;6;04a;S-01;31
70718;190836;K-;64;11;04a;S-01;10
70718;190858;CO-;48;15;04a;S-01;60
70718;190915;K-;50;17;04a;S-01;60
70718;190920;HH-;59;6;04a;S-01;17
70718;191030;GL-;40;7;04a;S-01;39
70718;191038;K-;42;9;04a;S-01;39
70718;191417;LM-;60;7;04a;K-04;7019
70718;191550;BM-;45;12;04a;S-01;60
70718;191607;K-;61;8;04a;S-01;9
70718;191824;HN-;59;6;04a;S-01;7
70718;191942;-35;65;12;04a;S-01;7
70718;192239;K-;64;11;04a;S-01;26
70718;192347;S-;70;7;04a;S-01;972
70718;192719;OP-;63;10;04a;K-04;7019
70718;192907;K-;65;12;04a;S-01;9
70718;193124;NE-;39;6;04a;S-01;60
70718;193135;DO-;75;12;04a;S-01;972
70718;193228;BN-;60;7;04a;S-01;17
70718;193438;SU-;65;12;04a;S-01;10
70718;193612;SI-;61;8;04a;S-01;10
70718;193713;LEV-;61;28;04a;S-01;61
70718;193753;WA-;70;7;04a;S-01;982
70718;193755;WI-;60;7;04a;S-01;16
70718;193839;KR-;44;11;04a;S-01;60
70718;193855;K-;59;6;04a;S-01;10
70718;193940;GL-;44;11;04a;S-01;60
70718;194123;EU-;40;7;04a;S-01;39
70718;194137;K-;59;6;04a;S-01;7
70718;194242;K-;51;18;04a;S-01;61
70718;194518;K-;70;17;04a;S-01;16
70718;194724;K-;67;14;04a;K-04;7019
70718;194757;B-;45;12;04a;S-01;61
70718;195108;ME-;59;6;04a;K-04;7019
70718;195132;ST-;41;8;04a;S-01;60
70718;195416;K-;79;6;04a;S-01;34
70718;195419;-1;62;29;04a;S-01;60
70718;195435;UN-;61;8;04a;S-01;10
70718;195458;K-;64;11;04a;S-01;14
70718;195529;B-;44;11;04a;S-01;39
70718;195609;GL-;48;15;04a;S-01;60
70718;195623;BM-;62;9;04a;S-01;10
70718;195654;;53;20;04a;S-01;60
70718;195706;K-;53;20;04a;S-01;61
70718;195743;P-;61;8;04a;S-01;9
70718;200003;GL-;60;7;04a;S-01;9
70718;200009;DO-;72;9;04a;S-01;982
70718;200033;BM-;64;11;04a;S-01;17
70718;200049;BOR-;60;7;04a;S-01;7
70718;200452;F-;60;7;04a;S-01;9
70718;200524;BN-;66;13;04a;S-01;17
70718;200619;EU-;71;18;04a;S-01;10
70718;201123;K-;39;6;04a;S-01;39
70718;201213;WI-;64;11;04a;S-01;14
70718;201336;EU-;62;9;04a;S-01;17
70718;201358;F-;47;14;04a;S-01;39
70718;201407;K-;60;7;04a;S-01;9
70718;201810;NE-;39;6;04a;S-01;60
70718;201811;EU-;63;10;04a;S-01;17
70718;201853;K-;59;6;04a;S-01;7
70718;201954;SU-;65;12;04a;S-01;9
70718;202214;HH-;59;6;04a;K-04;7019
70718;202340;GL-;39;6;04a;S-01;60
70718;202719;SU-;39;6;04a;S-01;60
70718;202738;GL-;69;6;04a;S-01;982
70718;202932;K-;60;7;04a;S-01;16
70718;203213;K-;68;15;04a;K-04;7019
70718;203252;KS-;72;9;04a;S-01;972
70718;203322;KS-;61;8;04a;S-01;7
70718;203637;GM-;61;8;04a;K-04;7019
70718;203938;BM-;62;9;04a;S-01;16
70718;203952;MG-;66;13;04a;S-01;16
70718;204011;GP-;45;12;04a;S-01;60
70718;204119;K-;72;19;04a;S-01;16
70718;204254;LEV-;62;9;04a;K-04;7019
70718;204302;MS-;80;17;04a;S-01;972
70718;204316;MS-;75;12;04a;S-01;982
70718;204617;K-;46;13;04a;S-01;36
70718;204959;EM-;40;7;04a;S-01;31
70718;205032;CV-;80;17;04a;S-01;973
70718;205132;HH-;64;11;04a;K-04;7019
70718;205409;BM-;61;8;04a;S-01;16
70718;205440;ME-;62;9;04a;S-01;7
70718;205620;GL-;69;6;04a;S-01;981
70718;205849;GL-;65;12;04a;S-01;9
70718;210150;EU-;62;9;04a;S-01;7
70718;210331;K-;60;7;04a;S-01;26
70718;210344;GM-;61;8;04a;S-01;9
70718;210352;K-;71;18;04a;S-01;17
70718;210524;NR-;61;8;04a;K-04;7019
70718;210549;NE-;45;12;04a;S-01;60
70718;210554;BM-;40;7;04a;S-01;60
70718;210726;K-;62;9;04a;S-01;9
70718;210909;GL-;43;10;04a;S-01;39
70718;210930;D-;59;6;04a;K-04;7019
70718;211012;MG-;75;12;04a;S-01;972
70718;211105;K-;64;11;04a;S-01;17
70718;211117;BM-;72;19;04a;K-04;7019
70718;211209;MSP-;83;20;04a;S-01;972
70718;211213;BM-;59;6;04a;S-01;7
70718;211630;NE-;74;11;04a;S-01;981
70718;211929;HN-;71;8;04a;S-01;972
70718;211930;SU-;42;9;04a;S-01;60
70718;211950;WI-;64;11;04a;S-01;16
70718;212244;K-;44;11;04a;S-01;36
70718;212309;K-;43;10;04a;S-01;60
70718;212332;D-;64;11;04a;S-01;7
70718;212452;SU-;66;13;04a;S-01;29
70718;212456;K-;63;10;04a;K-04;7019
70718;213028;NE-;60;7;04a;S-01;7
70718;213118;GL-;79;16;04a;S-01;982
70718;213135;W-;69;6;04a;S-01;972
70718;213348;K-;62;9;04a;K-04;7019
70718;213541;K-;40;7;04a;S-01;60
70718;213700;K-;40;7;04a;S-01;60
70718;213925;VIE-;60;7;04a;K-04;7019
70718;213958;K-;62;9;04a;S-01;16
70718;214015;D-;73;10;04a;S-01;981
70718;214518;BO-;43;10;04a;S-01;61
70718;214532;LEV-;53;20;04a;S-01;61
70718;214802;-33;42;9;04a;S-01;60
70718;214814;WÜ-;64;11;04a;S-01;10
70718;214815;K-;61;8;04a;S-01;10
70718;215412;BOT-;63;10;04a;S-01;17
70718;215528;GM-;39;6;04a;S-01;39
70718;215626;K-;67;14;04a;K-04;7019
70718;220030;K-;61;8;04a;S-01;9
70718;220352;K-;49;16;04a;S-01;61
70718;221012;D-;51;18;04a;S-01;60
70718;221035;M-;59;6;04a;S-01;7
70718;221056;GM-;61;8;04a;K-04;7019
70718;221112;K-;51;18;04a;S-01;61
70718;221119;K-;76;23;04a;S-01;26
70718;221637;DU-;68;15;04a;S-01;7
70718;222158;OE-;48;15;04a;S-01;39
70718;222203;SG-;74;11;04a;S-01;972
70718;222324;SG-;60;7;04a;S-01;26
70718;222504;SP-;39;6;04a;S-01;60
70718;223100;K-;61;8;04a;S-01;26
70718;223351;LEV-;60;7;04a;S-01;7
70718;223503;BM-;60;7;04a;S-01;7
70718;223516;W-;60;7;04a;K-04;7019
70718;223655;DN-;39;6;04a;S-01;61
70718;223743;LL-;39;6;04a;S-01;39
70718;223919;MG-;43;10;04a;S-01;60
70718;223943;BM-;41;8;04a;S-01;60
70718;224002;LEV-;71;8;04a;S-01;982
70718;224217;SU-;43;10;04a;S-01;39
70718;224720;K-;59;6;04a;K-04;7019
70718;224903;SU-;70;7;04a;S-01;971
70718;224944;K-;60;7;04a;S-01;9
70718;225156;SI-;83;20;04a;S-01;972
70718;225321;K-;68;15;04a;K-04;7019
70718;230001;SU-;42;9;04a;S-01;60
70718;230223;K-;84;21;04a;S-01;973
70718;230558;GL-;53;20;04a;S-01;39
70718;230902;K-;45;12;04a;S-01;31
70718;231331;K-;48;15;04a;S-01;61
70718;231604;NE-;41;8;04a;S-01;60
70718;231630;AW-;43;10;04a;S-01;60
70718;231632;W-;76;13;04a;S-01;973
70718;231722;EL-;69;6;04a;S-01;972
70718;231725;HSK-;59;6;04a;S-01;7
70718;231918;EY-;88;25;04a;S-01;982
70718;231939;K-;46;13;04a;S-01;60
70718;232536;ME-;75;12;04a;S-01;972
70718;232820;E-;59;6;04a;S-01;26
70718;233407;BO-;69;6;04a;S-01;982
70718;233534;SU-;94;41;04a;K-04;7019
70718;233605;K-;43;10;04a;S-01;39
70718;233726;K-;61;8;04a;S-01;14
70718;234245;OE-;39;6;04a;S-01;39
70718;234317;BO-;71;8;04a;S-01;972
70718;234554;M-;45;12;04a;S-01;60
70718;234637;K-;63;10;04a;S-01;26
70718;234647;K-;70;7;04a;S-01;973
70718;235138;BM-;43;10;04a;S-01;60
70718;235801;ME-;60;7;04a;S-01;10
80718;308;OD-;39;6;04a;S-01;39
80718;812;K-;39;6;04a;S-01;60
80718;1058;DN-;41;8;04a;S-01;60
80718;1155;-1;66;13;04a;S-01;16
80718;1302;DU-;39;6;04a;S-01;60
80718;1730;BN-;60;7;04a;S-01;17
80718;1956;K-;59;6;04a;S-01;7
80718;2052;OE-;40;7;04a;S-01;39
80718;2101;BN-;59;6;04a;S-01;7
80718;2547;M-;60;7;04a;S-01;9
80718;2816;ERW-;75;12;04a;S-01;972
80718;2926;F-;76;13;04a;S-01;971
80718;3213;B-;61;8;04a;S-01;16
80718;3222;K-;54;21;04a;S-01;39
80718;3241;D-;70;7;04a;S-01;972
80718;3801;OG-;89;26;04a;S-01;972
80718;3939;B-;68;15;04a;S-01;7
80718;4111;GL-;60;7;04a;S-01;10
80718;4550;M-;39;6;04a;S-01;60
80718;4605;GL-;39;6;04a;S-01;39
80718;4837;K-;59;6;04a;S-01;10
80718;4928;NE-;69;6;04a;S-01;981
80718;5332;BM-;47;14;04a;S-01;31
80718;5540;BE-;59;6;04a;S-01;26
80718;5752;AC-;59;6;04a;S-01;16
80718;5818;GM-;43;10;04a;S-01;39
80718;5923;K-;45;12;04a;S-01;39
80718;10013;LEV-;73;10;04a;S-01;973
80718;10034;BM-;59;6;04a;S-01;16
80718;10144;MY-;41;8;04a;S-01;39
80718;10255;K-;45;12;04a;S-01;31
80718;10422;KJ-;79;16;04a;S-01;982
80718;10445;BM-;68;15;04a;S-01;16
80718;10609;OE-;43;10;04a;S-01;39
80718;10642;DU-;48;15;04a;S-01;60
80718;10645;F-;51;18;04a;S-01;60
80718;10652;GTH-;59;6;04a;S-01;7
80718;10943;SU-;63;10;04a;S-01;9
80718;11012;KR-;69;6;04a;S-01;971
80718;11051;GL-;46;13;04a;S-01;39
80718;11344;GL-;61;8;04a;S-01;9
80718;11531;GL-;69;6;04a;S-01;982
80718;11549;BM-;59;6;04a;S-01;7
80718;11733;BN-;63;10;04a;S-01;17
80718;11824;AK-;42;9;04a;S-01;39
80718;12017;OE-;76;13;04a;S-01;972
80718;12037;GL-;42;9;04a;S-01;60
80718;12108;K-;71;8;04a;S-01;971
80718;12122;SU-;78;15;04a;S-01;973
80718;12325;NE-;45;12;04a;S-01;61
80718;12630;SU-;41;8;04a;S-01;60
80718;12912;H-;63;10;04a;S-01;16
80718;13400;GL-;83;20;04a;S-01;972
80718;13416;W-;82;19;04a;S-01;972
80718;13435;BM-;61;8;04a;S-01;7
80718;13616;DO-;72;9;04a;S-01;972
80718;13633;EL-;76;13;04a;S-01;973
80718;13742;COC-;61;8;04a;S-01;14
80718;14302;E-;39;6;04a;S-01;60
80718;14449;AC-;63;10;04a;S-01;16
80718;14516;OE-;41;8;08b;S-01;39
80718;14800;SH-;69;6;04a;S-01;971
80718;14802;K-;61;8;04a;S-01;17
80718;14837;GL-;63;10;04a;S-01;7
80718;15309;MY-;73;10;04a;S-01;971
80718;15322;DN-;59;6;04a;S-01;17
80718;15508;WE-;72;19;04a;S-01;16
80718;15516;ME-;60;7;04a;S-01;7
80718;15632;K-;63;10;04a;S-01;9
80718;15821;K-;60;7;04a;S-01;9
80718;15944;HAM-;73;10;04a;S-01;973
80718;20227;RE-;81;18;04a;S-01;972
80718;20231;MI-;73;10;04a;S-01;982
80718;20707;BN-;39;6;04a;S-01;60
80718;20723;DN-;61;8;04a;S-01;7
80718;20931;SI-;71;18;04a;S-01;16
80718;21101;E-;73;10;04a;S-01;972
80718;21134;ME-;73;10;04a;S-01;972
80718;21450;BM-;60;7;04a;S-01;16
80718;21554;DN-;61;8;04a;S-01;9
80718;22235;K-;61;8;04a;S-01;26
80718;22445;UN-;94;31;04a;S-01;972
80718;22550;EU-;61;8;04a;S-01;16
80718;22607;FS-;65;12;04a;S-01;9
80718;22742;K-;59;6;04a;S-01;9
80718;23044;DU-;69;6;04a;S-01;972
80718;23153;K-;59;6;04a;S-01;7
80718;23237;NEW-;65;12;04a;S-01;26
80718;23332;SU-;73;10;04a;S-01;971
80718;23507;LEV-;72;19;04a;S-01;16
80718;23540;LEV-;72;9;04a;S-01;982
80718;24022;NE-;82;19;04a;S-01;972
80718;24029;GLA-;69;6;04a;S-01;971
80718;24810;NE-;70;7;04a;S-01;971
80718;25101;F-;76;13;04a;S-01;972
80718;25438;MB-;71;8;04a;S-01;981
80718;25519;OE-;48;15;04a;S-01;39
80718;25525;DA-;73;10;04a;S-01;982
80718;25714;EU-;62;9;04a;S-01;7
80718;30125;GM-;42;9;04a;S-01;39
80718;30244;EN-;72;9;04a;S-01;982
80718;30347;GL-;61;8;04a;S-01;17
80718;30413;-72;69;6;04a;S-01;971
80718;30812;AK-;39;6;04a;S-01;39
80718;31026;K-;40;7;04a;S-01;36
80718;31515;K-;44;11;04a;S-01;61
80718;31736;K-;61;8;04a;S-01;29
80718;31850;MG-;72;9;04a;S-01;981
80718;32022;K-;67;14;04a;S-01;7
80718;32338;ME-;70;7;04a;S-01;971
80718;32507;RS-;70;7;04a;S-01;972
80718;32715;BIR-;80;17;04a;S-01;971
80718;32729;BIR-;69;6;04a;S-01;981
80718;32752;SU-;67;14;04a;S-01;9
80718;33013;BOH-;71;8;04a;S-01;972
80718;33406;SU-;64;11;04a;S-01;17
80718;33919;K-;83;30;04a;K-04;7019
80718;34646;BN-;61;8;04a;S-01;17
80718;34753;K-;63;10;04a;S-01;7
80718;35356;SU-;61;8;04a;S-01;16
80718;35439;K-;41;8;04a;S-01;60
80718;35604;BM-;60;7;04a;S-01;7
80718;35641;K-;45;12;04a;S-01;31
80718;40313;BM-;52;19;04a;S-01;61
80718;40951;K-;65;12;04a;S-01;26
80718;41216;GL-;39;6;04a;S-01;31
80718;41604;-26;72;9;04a;S-01;971
80718;41817;BN-;69;16;04a;S-01;17
80718;42004;-66;79;16;04a;S-01;972
80718;43829;RE-;60;7;04a;S-01;7
80718;43924;D-;67;14;04a;S-01;9
80718;44258;RS-;61;8;04a;S-01;7
80718;44326;HAM-;66;13;04a;S-01;16
80718;44708;E-;73;10;04a;S-01;971
80718;44809;SU-;75;12;04a;S-01;972
80718;45905;GM-;72;19;04a;S-01;7
80718;51618;ME-;69;6;04a;S-01;981
80718;52429;DO-;47;14;04a;S-01;60
80718;52836;BM-;41;8;04a;S-01;60
80718;53002;K-;77;24;04a;S-01;16
80718;53042;K-;47;14;04a;S-01;31
80718;53140;WND-;62;9;04a;S-01;17
80718;53437;K-;40;7;04a;S-01;32
80718;54346;K-;49;16;04a;S-01;61
80718;55411;UN-;72;9;04a;S-01;982
80718;55504;KD-;75;12;04a;S-01;971
80718;55715;VP-;74;11;04a;S-01;972
80718;55728;VP-;85;22;04a;S-01;982
80718;55806;K-;64;11;04a;S-01;17
80718;60108;;70;17;04a;S-01;9
80718;60335;DU-;65;12;04a;S-01;7
80718;60641;-1;39;6;04a;S-01;60
80718;60803;K-;73;10;04a;S-01;981
80718;61750;;60;7;04a;S-01;9
80718;62422;K-;69;6;04a;S-01;971
80718;62620;-1;45;12;04a;S-01;39
80718;62704;NR-;61;8;04a;S-01;9
80718;62830;BO-;70;7;04a;S-01;972
80718;62936;K-;39;6;04a;S-01;61
80718;63244;AW-;71;8;04a;S-01;972
80718;63307;K-;39;6;04a;S-01;31
80718;63335;NE-;59;6;04a;S-01;9
80718;63351;GL-;60;7;04a;S-01;7
80718;63520;COC-;70;7;04a;S-01;972
80718;63535;COC-;69;6;04a;S-01;982
80718;63547;M-;73;10;04a;S-01;981
80718;63713;BM-;77;14;04a;S-01;982
80718;64020;K-;45;12;04a;S-01;36
80718;64125;BN-;61;8;04a;S-01;9
80718;64608;BM-;61;8;04a;S-01;16
80718;64746;K-;48;15;04a;S-01;60
80718;65114;HB-;70;7;04a;S-01;971
80718;65208;WAF-;83;20;04a;S-01;972
80718;65220;WAF-;82;19;04a;S-01;982
80718;65250;K-;76;13;04a;S-01;972
80718;65512;K-;66;13;04a;S-01;7
80718;70030;WIL-;69;6;04a;S-01;982
80718;70030;WIL-;69;6;04a;S-01;981
80718;70340;LIF-;69;6;04a;S-01;981
